ID,Season,TeamName_A,TeamName_B,TeamID_A,TeamID_B,Score_A,Score_B,FGM_A,FGM_B,FGA_A,FGA_B,FGM3_A,FGM3_B,FGA3_A,FGA3_B,FTM_A,FTM_B,FTA_A,FTA_B,OR_A,OR_B,DR_A,DR_B,Ast_A,Ast_B,TO_A,TO_B,Stl_A,Stl_B,Blk_A,Blk_B,PF_A,PF_B,Region_A,Seed_A,Region_B,Seed_B
2024_1463_1376,2024,Yale,South Carolina,1463,1376,74.14814814814815,72.3225806451613,27.62962962962963,25.548387096774192,59.51851851851852,57.935483870967744,7.296296296296296,8.290322580645162,21,24.451612903225808,11.592592592592593,12.935483870967742,16.14814814814815,18.032258064516128,8.148148148148149,9.290322580645162,24.444444444444443,22.64516129032258,14.518518518518519,15.451612903225806,9,9.387096774193548,5.925925925925926,4.838709677419355,3.185185185185185,3.2580645161290325,15.555555555555555,16.032258064516128,W,13,Y,6
2024_1332_1463,2024,Oregon,Yale,1332,1463,75.83870967741936,74.14814814814815,27.29032258064516,27.62962962962963,59.516129032258064,59.51851851851852,7.612903225806452,7.296296296296296,21.967741935483872,21,13.64516129032258,11.592592592592593,19.193548387096776,16.14814814814815,8.258064516129032,8.148148148148149,22.870967741935484,24.444444444444443,13.806451612903226,14.518518518518519,9.903225806451612,9,7.161290322580645,5.925925925925926,3.6129032258064515,3.185185185185185,16.35483870967742,15.555555555555555,Y,11,W,13
2024_1166_1463,2024,Creighton,Yale,1166,1463,80.7741935483871,74.14814814814815,29.451612903225808,27.62962962962963,60.12903225806452,59.51851851851852,10.741935483870968,7.296296296296296,29.451612903225808,21,11.129032258064516,11.592592592592593,14.35483870967742,16.14814814814815,7.225806451612903,8.148148148148149,28.258064516129032,24.444444444444443,17.322580645161292,14.518518518518519,9.774193548387096,9,4,5.925925925925926,4.096774193548387,3.185185185185185,11.258064516129032,15.555555555555555,Y,3,W,13
2024_1103_1463,2024,Akron,Yale,1103,1463,72.86206896551724,74.14814814814815,25.655172413793103,27.62962962962963,56.13793103448276,59.51851851851852,7.620689655172414,7.296296296296296,23.275862068965516,21,13.931034482758621,11.592592592592593,19.275862068965516,16.14814814814815,8.310344827586206,8.148148148148149,23.24137931034483,24.444444444444443,12.413793103448276,14.518518518518519,10.551724137931036,9,5.482758620689655,5.925925925925926,2.7241379310344827,3.185185185185185,17,15.555555555555555,Y,14,W,13
2024_1400_1463,2024,Texas,Yale,1400,1463,76.53125,74.14814814814815,27.8125,27.62962962962963,58.6875,59.51851851851852,7.40625,7.296296296296296,20.5,21,13.5,11.592592592592593,17.84375,16.14814814814815,8.5625,8.148148148148149,22.875,24.444444444444443,15.71875,14.518518518518519,10.9375,9,7.1875,5.925925925925926,4.5,3.185185185185185,17.46875,15.555555555555555,Y,7,W,13
2024_1463_1438,2024,Yale,Virginia,1463,1438,74.14814814814815,63.45161290322581,27.62962962962963,24,59.51851851851852,54.935483870967744,7.296296296296296,6.451612903225806,21,17.580645161290324,11.592592592592593,9,16.14814814814815,13.903225806451612,8.148148148148149,7.32258064516129,24.444444444444443,22,14.518518518518519,15.03225806451613,9,7.67741935483871,5.925925925925926,7.225806451612902,3.185185185185185,5.193548387096774,15.555555555555555,13.580645161290322,W,13,Y,10
2024_1161_1463,2024,Colorado St,Yale,1161,1463,75.26666666666667,74.14814814814815,27.166666666666668,27.62962962962963,55.7,59.51851851851852,7.2,7.296296296296296,21.366666666666667,21,13.733333333333333,11.592592592592593,18.233333333333334,16.14814814814815,6.166666666666666,8.148148148148149,23.533333333333335,24.444444444444443,17.933333333333334,14.518518518518519,9.533333333333333,9,6.1,5.925925925925926,3.033333333333333,3.185185185185185,16.766666666666666,15.555555555555555,Y,10,W,13
2024_1463_1397,2024,Yale,Tennessee,1463,1397,74.14814814814815,80.2258064516129,27.62962962962963,27.70967741935484,59.51851851851852,61.74193548387097,7.296296296296296,8.741935483870968,21,25.258064516129032,11.592592592592593,16.06451612903226,16.14814814814815,21.483870967741936,8.148148148148149,10.67741935483871,24.444444444444443,25.580645161290324,14.518518518518519,16.903225806451612,9,9.870967741935484,5.925925925925926,7.935483870967742,3.185185185185185,4.774193548387097,15.555555555555555,17.451612903225808,W,13,Y,2
2024_1463_1389,2024,Yale,St Peter's,1463,1389,74.14814814814815,65.64285714285714,27.62962962962963,22.285714285714285,59.51851851851852,56,7.296296296296296,5.892857142857143,21,17.535714285714285,11.592592592592593,15.178571428571427,16.14814814814815,20.857142857142858,8.148148148148149,10.5,24.444444444444443,21.392857142857142,14.518518518518519,11.142857142857142,9,11.642857142857142,5.925925925925926,7.535714285714286,3.185185185185185,3.9285714285714284,15.555555555555555,19.142857142857142,W,13,Y,15
2024_1463_1222,2024,Yale,Houston,1463,1222,74.14814814814815,74.19354838709677,27.62962962962963,26.806451612903224,59.51851851851852,61.193548387096776,7.296296296296296,7.67741935483871,21,22.032258064516128,11.592592592592593,12.903225806451612,16.14814814814815,18.774193548387096,8.148148148148149,12.64516129032258,24.444444444444443,22.32258064516129,14.518518518518519,13.129032258064516,9,8.129032258064516,5.925925925925926,10.258064516129032,3.185185185185185,4.709677419354838,15.555555555555555,17.93548387096774,W,13,Z,1
2024_1463_1255,2024,Yale,Longwood,1463,1255,74.14814814814815,73.7741935483871,27.62962962962963,26.096774193548388,59.51851851851852,58.58064516129032,7.296296296296296,5.67741935483871,21,16.580645161290324,11.592592592592593,15.903225806451612,16.14814814814815,23.129032258064516,8.148148148148149,11.838709677419354,24.444444444444443,23.129032258064516,14.518518518518519,12.516129032258064,9,11.96774193548387,5.925925925925926,6.935483870967742,3.185185185185185,2.3870967741935485,15.555555555555555,18.677419354838708,W,13,Z,16
2024_1463_1304,2024,Yale,Nebraska,1463,1304,74.14814814814815,76.7741935483871,27.62962962962963,26.548387096774192,59.51851851851852,59,7.296296296296296,9.35483870967742,21,26.225806451612904,11.592592592592593,14.322580645161292,16.14814814814815,19,8.148148148148149,8.322580645161292,24.444444444444443,26.580645161290324,14.518518518518519,15.193548387096774,9,10.870967741935484,5.925925925925926,6.32258064516129,3.185185185185185,2.645161290322581,15.555555555555555,15.806451612903228,W,13,Z,8
2024_1401_1463,2024,Texas A&M,Yale,1401,1463,73.41935483870968,74.14814814814815,25.096774193548388,27.62962962962963,63.16129032258065,59.51851851851852,6.774193548387097,7.296296296296296,24.35483870967742,21,16.451612903225808,11.592592592592593,23.419354838709676,16.14814814814815,15.451612903225806,8.148148148148149,23.903225806451612,24.444444444444443,11.290322580645162,14.518518518518519,9.419354838709676,9,7.129032258064516,5.925925925925926,2.903225806451613,3.185185185185185,16.129032258064516,15.555555555555555,Z,9,W,13
2024_1463_1458,2024,Yale,Wisconsin,1463,1458,74.14814814814815,74.41935483870968,27.62962962962963,26.322580645161292,59.51851851851852,56.96774193548387,7.296296296296296,6.709677419354839,21,19.806451612903224,11.592592592592593,15.06451612903226,16.14814814814815,19.838709677419356,8.148148148148149,8.709677419354838,24.444444444444443,22.129032258064516,14.518518518518519,11.935483870967742,9,9.35483870967742,5.925925925925926,6.193548387096774,3.185185185185185,1.6129032258064515,15.555555555555555,15.903225806451612,W,13,Z,5
2024_1463_1241,2024,Yale,James Madison,1463,1241,74.14814814814815,82.96969696969697,27.62962962962963,29.636363636363637,59.51851851851852,62.42424242424242,7.296296296296296,8.666666666666666,21,23.757575757575758,11.592592592592593,15.030303030303031,16.14814814814815,21.333333333333332,8.148148148148149,9.484848484848484,24.444444444444443,25.21212121212121,14.518518518518519,16.09090909090909,9,10.181818181818182,5.925925925925926,8.787878787878787,3.185185185185185,2.878787878787879,15.555555555555555,17.484848484848484,W,13,Z,12
2024_1463_1181,2024,Yale,Duke,1463,1181,74.14814814814815,80.19354838709677,27.62962962962963,28.548387096774192,59.51851851851852,59.03225806451613,7.296296296296296,8.451612903225806,21,22.193548387096776,11.592592592592593,14.64516129032258,16.14814814814815,20.193548387096776,8.148148148148149,8.96774193548387,24.444444444444443,24.387096774193548,14.518518518518519,15.35483870967742,9,9.387096774193548,5.925925925925926,6.483870967741935,3.185185185185185,3.709677419354839,15.555555555555555,15.67741935483871,W,13,Z,4
2024_1436_1463,2024,Vermont,Yale,1436,1463,70.80645161290323,74.14814814814815,25.225806451612904,27.62962962962963,56.38709677419355,59.51851851851852,8.35483870967742,7.296296296296296,24.903225806451612,21,12,11.592592592592593,16.64516129032258,16.14814814814815,6.548387096774194,8.148148148148149,25.516129032258064,24.444444444444443,13.096774193548388,14.518518518518519,8.548387096774194,9,5.548387096774194,5.925925925925926,3.935483870967742,3.185185185185185,13.806451612903226,15.555555555555555,Z,13,W,13
2024_1463_1403,2024,Yale,Texas Tech,1463,1403,74.14814814814815,75.93548387096774,27.62962962962963,26.161290322580644,59.51851851851852,57.45161290322581,7.296296296296296,8.580645161290322,21,23.612903225806452,11.592592592592593,15.032258064516128,16.14814814814815,19.387096774193548,8.148148148148149,8.580645161290322,24.444444444444443,22.935483870967744,14.518518518518519,14.67741935483871,9,10.387096774193548,5.925925925925926,6.161290322580645,3.185185185185185,2.645161290322581,15.555555555555555,14.806451612903228,W,13,Z,6
2024_1301_1463,2024,NC State,Yale,1301,1463,76.3030303030303,74.14814814814815,27.333333333333332,27.62962962962963,61.36363636363637,59.51851851851852,7.212121212121212,7.296296296296296,20.818181818181817,21,14.424242424242426,11.592592592592593,19.666666666666668,16.14814814814815,9.424242424242424,8.148148148148149,23.181818181818183,24.444444444444443,12.727272727272727,14.518518518518519,9.242424242424242,9,7.454545454545455,5.925925925925926,3.2727272727272725,3.185185185185185,16.545454545454547,15.555555555555555,Z,11,W,13
2024_1463_1246,2024,Yale,Kentucky,1463,1246,74.14814814814815,89.51612903225806,27.62962962962963,32.225806451612904,59.51851851851852,64.87096774193549,7.296296296296296,9.903225806451612,21,24.032258064516128,11.592592592592593,15.161290322580644,16.14814814814815,19.580645161290324,8.148148148148149,8.290322580645162,24.444444444444443,26,14.518518518518519,17.451612903225808,9,10.225806451612904,5.925925925925926,7.806451612903226,3.185185185185185,6.161290322580645,15.555555555555555,17.258064516129032,W,13,Z,3
2024_1463_1324,2024,Yale,Oakland,1463,1324,74.14814814814815,76.41176470588235,27.62962962962963,26.91176470588235,59.51851851851852,59.85294117647059,7.296296296296296,8.558823529411764,21,24.411764705882355,11.592592592592593,14.02941176470588,16.14814814814815,18.5,8.148148148148149,9.264705882352942,24.444444444444443,24.058823529411764,14.518518518518519,14.352941176470589,9,10.852941176470589,5.925925925925926,6.705882352941177,3.185185185185185,2.8235294117647056,15.555555555555555,15.088235294117647,W,13,Z,14
2024_1196_1463,2024,Florida,Yale,1196,1463,84.87096774193549,74.14814814814815,30.032258064516128,27.62962962962963,65.61290322580645,59.51851851851852,7.774193548387097,7.296296296296296,22.93548387096774,21,17.032258064516128,11.592592592592593,24,16.14814814814815,13.387096774193548,8.148148148148149,26.548387096774192,24.444444444444443,15.193548387096774,14.518518518518519,11.516129032258064,9,6.645161290322581,5.925925925925926,5.290322580645161,3.185185185185185,17.903225806451612,15.555555555555555,Z,7,W,13
2024_1463_1129,2024,Yale,Boise St,1463,1129,74.14814814814815,74.55172413793103,27.62962962962963,25.724137931034484,59.51851851851852,56.758620689655174,7.296296296296296,7.862068965517241,21,22.379310344827587,11.592592592592593,15.241379310344827,16.14814814814815,20.620689655172413,8.148148148148149,9.344827586206897,24.444444444444443,23.344827586206897,14.518518518518519,11.931034482758621,9,10.344827586206897,5.925925925925926,5.793103448275862,3.185185185185185,2.2758620689655173,15.555555555555555,16.79310344827586,W,13,Z,10
2024_1463_1160,2024,Yale,Colorado,1463,1160,74.14814814814815,80.58064516129032,27.62962962962963,28.806451612903224,59.51851851851852,57.774193548387096,7.296296296296296,7,21,17.516129032258064,11.592592592592593,15.96774193548387,16.14814814814815,20.548387096774192,8.148148148148149,8.419354838709678,24.444444444444443,25.677419354838708,14.518518518518519,16.096774193548388,9,12.290322580645162,5.925925925925926,6.129032258064516,3.185185185185185,2.3225806451612905,15.555555555555555,14.935483870967742,W,13,Z,10
2024_1266_1463,2024,Marquette,Yale,1266,1463,79.19354838709677,74.14814814814815,29.64516129032258,27.62962962962963,61.225806451612904,59.51851851851852,8.935483870967742,7.296296296296296,25.129032258064516,21,10.96774193548387,11.592592592592593,15.483870967741936,16.14814814814815,7.838709677419355,8.148148148148149,22.387096774193548,24.444444444444443,16.161290322580644,14.518518518518519,9.903225806451612,9,8.67741935483871,5.925925925925926,3.354838709677419,3.185185185185185,15.193548387096774,15.555555555555555,Z,2,W,13
2024_1443_1463,2024,WKU,Yale,1443,1463,78.55555555555556,74.14814814814815,28.88888888888889,27.62962962962963,62.18518518518518,59.51851851851852,6.518518518518518,7.296296296296296,19.14814814814815,21,14.25925925925926,11.592592592592593,20.074074074074073,16.14814814814815,8.518518518518519,8.148148148148149,26.77777777777778,24.444444444444443,13.037037037037036,14.518518518518519,13.518518518518519,9,7.2592592592592595,5.925925925925926,2.962962962962963,3.185185185185185,18.85185185185185,15.555555555555555,Z,15,W,13
2024_1182_1140,2024,Duquesne,BYU,1182,1140,70.64516129032258,82.3125,24.70967741935484,29.53125,56.67741935483871,63.46875,7.548387096774194,11.34375,22.451612903225808,32.125,13.677419354838708,11.90625,19.225806451612904,16.1875,8.64516129032258,10.1875,22.612903225806452,26.1875,13.161290322580646,18.75,11.35483870967742,10.375,7.548387096774194,6,4.354838709677419,3.0625,17.580645161290324,17.625,W,11,W,6
2024_1228_1140,2024,Illinois,BYU,1228,1140,83.93548387096774,82.3125,29.29032258064516,29.53125,62.12903225806452,63.46875,8.35483870967742,11.34375,23.870967741935484,32.125,17,11.90625,22.93548387096774,16.1875,11.193548387096774,10.1875,26.93548387096774,26.1875,12.838709677419354,18.75,10.387096774193548,10.375,4.419354838709677,6,3.774193548387097,3.0625,15.225806451612904,17.625,W,3,W,6
2024_1287_1140,2024,Morehead St,BYU,1287,1140,72.43333333333334,82.3125,25.633333333333333,29.53125,55.233333333333334,63.46875,8.8,11.34375,24.933333333333334,32.125,12.366666666666667,11.90625,17.3,16.1875,8.6,10.1875,25.033333333333335,26.1875,13.433333333333334,18.75,11.366666666666667,10.375,5.633333333333334,6,4.366666666666666,3.0625,16.7,17.625,W,14,W,6
2024_1140_1450,2024,BYU,Washington St,1140,1450,82.3125,74.87096774193549,29.53125,27.483870967741936,63.46875,58.935483870967744,11.34375,6.451612903225806,32.125,18.70967741935484,11.90625,13.451612903225806,16.1875,19.161290322580644,10.1875,9.838709677419354,26.1875,25.580645161290324,18.75,12.451612903225806,10.375,9.903225806451612,6,5.225806451612903,3.0625,4.806451612903226,17.625,16.93548387096774,W,6,W,7
2024_1179_1140,2024,Drake,BYU,1179,1140,80.27272727272727,82.3125,28.424242424242426,29.53125,59.57575757575758,63.46875,8.606060606060606,11.34375,23.606060606060606,32.125,14.818181818181818,11.90625,19.424242424242426,16.1875,6.757575757575758,10.1875,25,26.1875,15.878787878787879,18.75,8.878787878787879,10.375,6.393939393939394,6,1.5757575757575757,3.0625,16.242424242424242,17.625,W,10,W,6
2024_1235_1140,2024,Iowa St,BYU,1235,1140,75.74193548387096,82.3125,27.29032258064516,29.53125,58.96774193548387,63.46875,6.516129032258065,11.34375,18.741935483870968,32.125,14.645161290322582,11.90625,21.225806451612904,16.1875,9.548387096774194,10.1875,21.677419354838708,26.1875,15.741935483870968,18.75,10.64516129032258,10.375,10.419354838709676,6,3.032258064516129,3.0625,16.580645161290324,17.625,W,2,W,6
2024_1140_1355,2024,BYU,S Dakota St,1140,1355,82.3125,75.51612903225806,29.53125,27.387096774193548,63.46875,57.064516129032256,11.34375,8.32258064516129,32.125,22.967741935483872,11.90625,12.419354838709678,16.1875,17.35483870967742,10.1875,6.806451612903226,26.1875,24.677419354838708,18.75,12.709677419354838,10.375,10.935483870967742,6,5.935483870967742,3.0625,3,17.625,14.838709677419354,W,6,W,15
2024_1140_1314,2024,BYU,North Carolina,1140,1314,82.3125,81.61290322580645,29.53125,28.06451612903226,63.46875,62.354838709677416,11.34375,8,32.125,22.322580645161292,11.90625,17.483870967741936,16.1875,23.258064516129032,10.1875,10.419354838709678,26.1875,27.70967741935484,18.75,14.225806451612904,10.375,9.870967741935484,6,5.870967741935484,3.0625,4.193548387096774,17.625,16.838709677419356,W,6,X,1
2024_1140_1224,2024,BYU,Howard,1140,1224,82.3125,74.51724137931035,29.53125,24.82758620689655,63.46875,55.6551724137931,11.34375,7.9655172413793105,32.125,21.448275862068964,11.90625,16.89655172413793,16.1875,22.620689655172413,10.1875,9.10344827586207,26.1875,22.79310344827586,18.75,13.689655172413794,10.375,14.03448275862069,6,6.103448275862069,3.0625,2.8275862068965516,17.625,19.03448275862069,W,6,X,16
2024_1447_1140,2024,Wagner,BYU,1447,1140,61.689655172413794,82.3125,22,29.53125,57.06896551724138,63.46875,6.896551724137931,11.34375,21.79310344827586,32.125,10.793103448275861,11.90625,15.275862068965518,16.1875,9.379310344827585,10.1875,22.586206896551722,26.1875,12.068965517241379,18.75,8.931034482758621,10.375,5.827586206896552,6,2.2413793103448274,3.0625,15.620689655172415,17.625,X,16,W,6
2024_1140_1280,2024,BYU,Mississippi St,1140,1280,82.3125,75.25806451612904,29.53125,26.612903225806452,63.46875,58.54838709677419,11.34375,7.483870967741935,32.125,22.70967741935484,11.90625,14.548387096774194,16.1875,21.677419354838708,10.1875,10.870967741935484,26.1875,24.612903225806452,18.75,14.35483870967742,10.375,12.35483870967742,6,7.903225806451613,3.0625,3.1612903225806455,17.625,16.774193548387096,W,6,X,8
2024_1140_1277,2024,BYU,Michigan St,1140,1277,82.3125,73.35483870967742,29.53125,27.161290322580644,63.46875,59.03225806451613,11.34375,6.516129032258065,32.125,18.129032258064516,11.90625,12.516129032258064,16.1875,17.741935483870968,10.1875,8.806451612903226,26.1875,23.096774193548388,18.75,16.258064516129032,10.375,9.225806451612904,6,7.161290322580646,3.0625,3.8387096774193545,17.625,16.193548387096776,W,6,X,9
2024_1388_1140,2024,St Mary's CA,BYU,1388,1140,73.21875,82.3125,27.21875,29.53125,58.4375,63.46875,7.625,11.34375,21.46875,32.125,11.15625,11.90625,16.5625,16.1875,10.90625,10.1875,24.59375,26.1875,15.84375,18.75,9.4375,10.375,6.4375,6,3.78125,3.0625,16.375,17.625,X,5,W,6
2024_1213_1140,2024,Grand Canyon,BYU,1213,1140,78,82.3125,26.133333333333333,29.53125,56.733333333333334,63.46875,7.066666666666666,11.34375,20.466666666666665,32.125,18.666666666666668,11.90625,24.7,16.1875,9.9,10.1875,24.466666666666665,26.1875,11.7,18.75,11.866666666666667,10.375,7.966666666666667,6,5.233333333333333,3.0625,18.1,17.625,X,12,W,6
2024_1140_1104,2024,BYU,Alabama,1140,1104,82.3125,90.83870967741936,29.53125,30.838709677419356,63.46875,64.54838709677419,11.34375,11.225806451612904,32.125,30.451612903225808,11.90625,17.93548387096774,16.1875,22.806451612903224,10.1875,11.096774193548388,26.1875,25.129032258064516,18.75,15.935483870967742,10.375,11.935483870967742,6,7.387096774193548,3.0625,4.064516129032258,17.625,19.70967741935484,W,6,X,4
2024_1158_1140,2024,Col Charleston,BYU,1158,1140,80,82.3125,28.484848484848484,29.53125,64.39393939393939,63.46875,10.545454545454545,11.34375,30.303030303030305,32.125,12.484848484848484,11.90625,17.303030303030305,16.1875,11.181818181818182,10.1875,24.454545454545453,26.1875,15.272727272727273,18.75,9.606060606060606,10.375,6.090909090909091,6,3.121212121212121,3.0625,15.90909090909091,17.625,X,13,W,6
2024_1140_1155,2024,BYU,Clemson,1140,1155,82.3125,77.40625,29.53125,27.4375,63.46875,58.65625,11.34375,8.34375,32.125,23.5625,11.90625,14.1875,16.1875,17.96875,10.1875,8.03125,26.1875,25.875,18.75,14.65625,10.375,9.75,6,4.5,3.0625,3.9375,17.625,15.78125,W,6,X,6
2024_1307_1140,2024,New Mexico,BYU,1307,1140,82.41935483870968,82.3125,30.161290322580644,29.53125,65,63.46875,6.548387096774194,11.34375,19.451612903225808,32.125,15.548387096774194,11.90625,21.612903225806452,16.1875,10.580645161290322,10.1875,24.774193548387096,26.1875,14.870967741935484,18.75,10.064516129032258,10.375,8.774193548387096,6,4.838709677419355,3.0625,17.870967741935484,17.625,X,11,W,6
2024_1140_1124,2024,BYU,Baylor,1140,1124,82.3125,81.06666666666666,29.53125,27.566666666666666,63.46875,56.733333333333334,11.34375,8.8,32.125,21.766666666666666,11.90625,17.133333333333333,16.1875,23.2,10.1875,9.233333333333334,26.1875,22.233333333333334,18.75,14.833333333333332,10.375,11.2,6,6.4,3.0625,3.1,17.625,16.966666666666665,W,6,X,3
2024_1159_1140,2024,Colgate,BYU,1159,1140,70.18181818181819,82.3125,26.03030303030303,29.53125,55.878787878787875,63.46875,7.636363636363637,11.34375,21.393939393939394,32.125,10.484848484848484,11.90625,15.424242424242424,16.1875,7.121212121212121,10.1875,26.333333333333332,26.1875,14.727272727272727,18.75,10.242424242424242,10.375,6.03030303030303,6,3.4242424242424243,3.0625,13.545454545454545,17.625,X,14,W,6
2024_1173_1140,2024,Dayton,BYU,1173,1140,75.33333333333333,82.3125,25.666666666666668,29.53125,53.266666666666666,63.46875,9.6,11.34375,23.6,32.125,14.4,11.90625,19.6,16.1875,7.066666666666666,10.1875,24,26.1875,14.933333333333334,18.75,9.733333333333333,10.375,5.433333333333334,6,4.033333333333333,3.0625,13.433333333333334,17.625,X,7,W,6
2024_1140_1305,2024,BYU,Nevada,1140,1305,82.3125,75.87096774193549,29.53125,25.677419354838708,63.46875,54.41935483870968,11.34375,6.709677419354838,32.125,18.32258064516129,11.90625,17.806451612903224,16.1875,24.64516129032258,10.1875,7.612903225806452,26.1875,24.032258064516128,18.75,15,10.375,9.548387096774194,6,6.064516129032258,3.0625,3.645161290322581,17.625,17.70967741935484,W,6,X,10
2024_1112_1140,2024,Arizona,BYU,1112,1140,89.45161290322581,82.3125,32.16129032258065,29.53125,65.3225806451613,63.46875,7.935483870967742,11.34375,21.193548387096776,32.125,17.193548387096776,11.90625,23.741935483870968,16.1875,11.741935483870968,10.1875,27.70967741935484,26.1875,18.967741935483872,18.75,11.612903225806452,10.375,8.290322580645162,6,3.3870967741935485,3.0625,16.451612903225808,17.625,X,2,W,6
2024_1253_1140,2024,Long Beach St,BYU,1253,1140,76.1,82.3125,27.2,29.53125,61.233333333333334,63.46875,5.266666666666667,11.34375,17.233333333333334,32.125,16.433333333333334,11.90625,23.4,16.1875,10.533333333333333,10.1875,23.633333333333333,26.1875,14.833333333333334,18.75,12.433333333333334,10.375,7.933333333333334,6,4.3,3.0625,17.433333333333334,17.625,X,15,W,6
2024_1140_1345,2024,BYU,Purdue,1140,1345,82.3125,84.19354838709677,29.53125,28.903225806451612,63.46875,58.806451612903224,11.34375,8.548387096774194,32.125,20.774193548387096,11.90625,17.838709677419356,16.1875,24.70967741935484,10.1875,11.225806451612904,26.1875,26.677419354838708,18.75,18.387096774193548,10.375,10.838709677419354,6,5.709677419354838,3.0625,3.774193548387097,17.625,14.193548387096774,W,6,Y,1
2024_1140_1286,2024,BYU,Montana St,1140,1286,82.3125,73.64516129032258,29.53125,26.193548387096776,63.46875,56.516129032258064,11.34375,8.516129032258064,32.125,23.387096774193548,11.90625,12.741935483870968,16.1875,17.35483870967742,10.1875,5.709677419354839,26.1875,22.225806451612904,18.75,12.516129032258064,10.375,11.129032258064516,6,7.903225806451613,3.0625,2.290322580645161,17.625,18.806451612903224,W,6,Y,16
2024_1140_1212,2024,BYU,Grambling,1140,1212,82.3125,64.79310344827586,29.53125,22.655172413793103,63.46875,52.689655172413794,11.34375,5.172413793103448,32.125,15.517241379310345,11.90625,14.310344827586206,16.1875,20.03448275862069,10.1875,7.931034482758621,26.1875,20.448275862068964,18.75,8.89655172413793,10.375,12.89655172413793,6,7.103448275862069,3.0625,2.9655172413793105,17.625,16.275862068965516,W,6,Y,16
2024_1140_1429,2024,BYU,Utah St,1140,1429,82.3125,79,29.53125,28.413793103448278,63.46875,57.689655172413794,11.34375,6.206896551724138,32.125,19.06896551724138,11.90625,15.96551724137931,16.1875,22.344827586206897,10.1875,7.793103448275862,26.1875,24.82758620689655,18.75,16,10.375,10.931034482758621,6,6.379310344827586,3.0625,4.241379310344827,17.625,16.93103448275862,W,6,Y,8
2024_1395_1140,2024,TCU,BYU,1395,1140,80.3125,82.3125,28.84375,29.53125,60.90625,63.46875,6.71875,11.34375,18.4375,32.125,15.90625,11.90625,21.75,16.1875,10.28125,10.1875,23.125,26.1875,17.3125,18.75,12.0625,10.375,9.03125,6,3.8125,3.0625,17.6875,17.625,Y,9,W,6
2024_1140_1211,2024,BYU,Gonzaga,1140,1211,82.3125,83.64516129032258,29.53125,31.387096774193548,63.46875,61.38709677419355,11.34375,6.838709677419354,32.125,19.258064516129032,11.90625,14.03225806451613,16.1875,19.32258064516129,10.1875,9.35483870967742,26.1875,25.70967741935484,18.75,16.35483870967742,10.375,9.451612903225806,6,6.935483870967742,3.0625,3.903225806451613,17.625,15.741935483870968,W,6,Y,5
2024_1270_1140,2024,McNeese St,BYU,1270,1140,78.44827586206897,82.3125,27.448275862068964,29.53125,56.827586206896555,63.46875,7.517241379310345,11.34375,19.103448275862068,32.125,16.03448275862069,11.90625,23.06896551724138,16.1875,9.448275862068966,10.1875,22.93103448275862,26.1875,14.206896551724139,18.75,8.724137931034482,10.375,9.379310344827585,6,3.5517241379310347,3.0625,18,17.625,Y,12,W,6
2024_1242_1140,2024,Kansas,BYU,1242,1140,75,82.3125,27.806451612903224,29.53125,57.38709677419355,63.46875,5.67741935483871,11.34375,17.032258064516128,32.125,13.709677419354838,11.90625,18.806451612903224,16.1875,7.161290322580645,10.1875,25.387096774193548,26.1875,18.483870967741936,18.75,11.225806451612904,10.375,7.225806451612903,6,3.935483870967742,3.0625,14.67741935483871,17.625,Y,4,W,6
2024_1359_1140,2024,Samford,BYU,1359,1140,84.34375,82.3125,29.40625,29.53125,60.125,63.46875,9.65625,11.34375,24.5625,32.125,15.875,11.90625,21.875,16.1875,8.25,10.1875,23.40625,26.1875,16.875,18.75,12.875,10.375,9.53125,6,3.78125,3.0625,19.03125,17.625,Y,13,W,6
2024_1376_1140,2024,South Carolina,BYU,1376,1140,72.3225806451613,82.3125,25.548387096774192,29.53125,57.935483870967744,63.46875,8.290322580645162,11.34375,24.451612903225808,32.125,12.935483870967742,11.90625,18.032258064516128,16.1875,9.290322580645162,10.1875,22.64516129032258,26.1875,15.451612903225806,18.75,9.387096774193548,10.375,4.838709677419355,6,3.2580645161290325,3.0625,16.032258064516128,17.625,Y,6,W,6
2024_1332_1140,2024,Oregon,BYU,1332,1140,75.83870967741936,82.3125,27.29032258064516,29.53125,59.516129032258064,63.46875,7.612903225806452,11.34375,21.967741935483872,32.125,13.64516129032258,11.90625,19.193548387096776,16.1875,8.258064516129032,10.1875,22.870967741935484,26.1875,13.806451612903226,18.75,9.903225806451612,10.375,7.161290322580645,6,3.6129032258064515,3.0625,16.35483870967742,17.625,Y,11,W,6
2024_1140_1166,2024,BYU,Creighton,1140,1166,82.3125,80.7741935483871,29.53125,29.451612903225808,63.46875,60.12903225806452,11.34375,10.741935483870968,32.125,29.451612903225808,11.90625,11.129032258064516,16.1875,14.35483870967742,10.1875,7.225806451612903,26.1875,28.258064516129032,18.75,17.322580645161292,10.375,9.774193548387096,6,4,3.0625,4.096774193548387,17.625,11.258064516129032,W,6,Y,3
2024_1140_1103,2024,BYU,Akron,1140,1103,82.3125,72.86206896551724,29.53125,25.655172413793103,63.46875,56.13793103448276,11.34375,7.620689655172414,32.125,23.275862068965516,11.90625,13.931034482758621,16.1875,19.275862068965516,10.1875,8.310344827586206,26.1875,23.24137931034483,18.75,12.413793103448276,10.375,10.551724137931036,6,5.482758620689655,3.0625,2.7241379310344827,17.625,17,W,6,Y,14
