"Season","DayNum","gameid","TeamName_A","TeamName_B","TeamID_A","TeamID_B","Win","Score_A","Score_B","FGM_A","FGM_B","FGA_A","FGA_B","FGM3_A","FGM3_B","FGA3_A","FGA3_B","FTM_A","FTM_B","FTA_A","FTA_B","OR_A","OR_B","DR_A","DR_B","Ast_A","Ast_B","TO_A","TO_B","Stl_A","Stl_B","Blk_A","Blk_B","PF_A","PF_B","Region_A","Seed_A","Region_B","Seed_B"
2007,136,262,"Louisville","Stanford",1257,1390,"A",71.2903225806452,69.9333333333333,24.9354838709677,25.2333333333333,57.6129032258064,56.2333333333333,7.41935483870968,5.7,22.3548387096774,16.2333333333333,14,13.7666666666667,20.6774193548387,19.9333333333333,13.5806451612903,12.6,23.4516129032258,25.9333333333333,14.9354838709677,15,12.8709677419355,14.6,7.45161290322581,4.73333333333333,4.16129032258065,6.1,20.3870967741935,18.2666666666667,"X","06","X","11"
2007,136,263,"Davidson","Maryland",1172,1268,"B",80,79.5,27.7096774193548,28.65625,61.7096774193548,59.84375,9.2258064516129,5.75,24.7096774193548,15.03125,15.3548387096774,16.4375,20.3548387096774,23.53125,13.0322580645161,12.625,26.741935483871,25.9375,15.4838709677419,17.34375,14.6451612903226,15.78125,7.74193548387097,7.53125,2.64516129032258,6.90625,17.9354838709677,18.21875,"Y","13","Y","04"
2007,136,264,"Michigan St","Marquette",1277,1266,"A",65.0909090909091,72.4375,23.0909090909091,25.28125,49.030303030303,57.46875,5.15151515151515,6.40625,13.8181818181818,19.125,13.7575757575758,15.46875,19.3636363636364,23.03125,11.4848484848485,14.25,23.6666666666667,22.5,16,14.1875,15.030303030303,14.53125,5.12121212121212,8.65625,4.81818181818182,3.375,18.3333333333333,20.40625,"W","09","W","08"
2007,136,265,"North Carolina","E Kentucky",1314,1184,"A",86.2647058823529,65.3333333333333,31.4705882352941,23.5666666666667,62.4117647058824,50.5,5.76470588235294,8.16666666666667,15.7941176470588,22.8,17.5588235294118,10.0333333333333,24.8235294117647,14.7666666666667,13.4117647058824,8.23333333333333,27.2941176470588,19.9666666666667,18.6470588235294,14.4333333333333,13.9411764705882,13.6333333333333,8.38235294117647,7.66666666666667,4.58823529411765,2.5,17.2941176470588,13.9,"W","01","W","16"
2007,136,266,"Central Conn","Ohio St",1148,1326,"B",69.3030303030303,73.6363636363636,23.3636363636364,26.2727272727273,53.6060606060606,55.6969696969697,7.63636363636364,7.45454545454546,20.0606060606061,20.5151515151515,14.9393939393939,13.6363636363636,20.5454545454545,19.6060606060606,11.969696969697,11.1818181818182,22.969696969697,24.5151515151515,12.6060606060606,15.5757575757576,14.2121212121212,11.7575757575758,6.06060606060606,6.81818181818182,3.39393939393939,5.93939393939394,16.1212121212121,13.5757575757576,"X","16","X","01"
2007,136,267,"Wright St","Pittsburgh",1460,1338,"B",64.59375,71.1470588235294,23.21875,25.8823529411765,52.53125,54.9411764705882,5.46875,6.05882352941176,15.59375,16.1764705882353,12.6875,13.3235294117647,17.25,20,10.03125,12.2058823529412,22.15625,23.5588235294118,12.1875,17.4411764705882,12.25,11.7058823529412,5.84375,5.32352941176471,1.53125,3.47058823529412,17.46875,16.4705882352941,"Z","14","Z","03"
2007,136,268,"Texas A&M","Penn",1401,1335,"A",76.3225806451613,74.0689655172414,27,26.8620689655172,53.9354838709677,55.0689655172414,6.51612903225806,6.06896551724138,15.4516129032258,16.551724137931,15.8064516129032,14.2758620689655,21.8387096774194,21.2758620689655,10.1935483870968,10.6896551724138,25.5483870967742,22.448275862069,18,17.2413793103448,12.5161290322581,13.9655172413793,6.7741935483871,8.55172413793103,3.38709677419355,3,19.5161290322581,18.2068965517241,"X","03","X","14"
2007,136,269,"UCLA","Weber St",1417,1451,"A",71.9666666666667,71.0357142857143,26.7333333333333,23.9642857142857,55.6333333333333,49.3571428571429,6.8,5.71428571428571,18.5,14.6428571428571,11.7,17.3928571428571,18.0333333333333,25.9642857142857,11.0666666666667,9.67857142857143,21.8333333333333,22.9642857142857,14.6,13.6071428571429,12.2,15.8214285714286,7.36666666666667,6.60714285714286,3.3,2.5,16,19.5357142857143,"Z","02","Z","15"
2007,136,270,"VCU","Duke",1433,1181,"A",74.7878787878788,70.1875,25.6363636363636,24.84375,55.7272727272727,53,6.90909090909091,6.09375,17.2727272727273,15.90625,16.6060606060606,14.40625,22.9090909090909,20.8125,12.0606060606061,11.28125,21.2727272727273,23.8125,13.5757575757576,13.1875,11.3939393939394,15.375,7.45454545454546,7.375,3.09090909090909,4.71875,18.030303030303,17.4375,"Z","11","Z","06"
2007,136,271,"G Washington","Vanderbilt",1203,1435,"B",71.0645161290323,75.7333333333333,26.1612903225806,26.4,56.4838709677419,58.1,5.41935483870968,9.16666666666667,14.5483870967742,24.5333333333333,13.3225806451613,13.7666666666667,18.9032258064516,18.9,12.0967741935484,10.1333333333333,21.9032258064516,23.1,14.7096774193548,16.6666666666667,13.6774193548387,12.4666666666667,9.32258064516129,7.36666666666667,4.41935483870968,2.6,18.8709677419355,17,"W","11","W","06"
2007,136,272,"Oral Roberts","Washington St",1331,1450,"B",71.71875,66.53125,24.15625,24.125,51.40625,51.875,6,5.75,16.125,15.46875,17.40625,12.53125,24.53125,17.625,10.6875,7.84375,24.40625,22.53125,13.5,13.875,15.28125,10.3125,6.25,6.65625,4.4375,4.46875,17.875,16.25,"W","14","W","03"
2007,136,273,"Xavier","BYU",1462,1140,"A",76.40625,77.34375,24.96875,28.28125,52.09375,57.75,7.90625,7.375,20.28125,18.125,18.5625,13.40625,25.0625,20.40625,10.90625,11.9375,22.90625,25.375,15.09375,15.78125,12.875,13.53125,5.75,5.84375,3.53125,3.5,17.59375,19.40625,"X","09","X","08"
2007,137,274,"Jackson St","Florida",1238,1196,"B",71.030303030303,79.3235294117647,25.030303030303,28.5588235294118,59.7575757575758,54.2058823529412,5.63636363636364,7.1764705882353,17.7575757575758,17.5882352941176,15.3333333333333,15.0294117647059,21.7575757575758,22.0882352941176,13.3636363636364,11.0882352941176,22.6666666666667,26.0882352941176,13.5151515151515,15.7647058823529,15.4242424242424,14,8.18181818181818,7.08823529411765,3.12121212121212,4.82352941176471,20.6969696969697,15.6764705882353,"Y","16","Y","01"
2007,137,275,"Kansas","Niagara",1242,1310,"A",78.4411764705882,76.0606060606061,29.0588235294118,25.5757575757576,59.2941176470588,60.5151515151515,5.97058823529412,8,15.6470588235294,22.8181818181818,14.3529411764706,16.9090909090909,21.5294117647059,23.0909090909091,13.0588235294118,14.6666666666667,27.3235294117647,23.4242424242424,16.7647058823529,13.5757575757576,14,13.3636363636364,8.91176470588235,6.27272727272727,6.6764705882353,1.57575757575758,18.6470588235294,17.3636363636364,"Z","01","Z","16"
2007,137,276,"Villanova","Kentucky",1437,1246,"B",72.1612903225806,73.53125,23.2258064516129,26.4375,55.1290322580645,55.1875,7.61290322580645,6.75,21.5806451612903,18.90625,18.0967741935484,13.90625,23.0967741935484,19.875,13.2258064516129,10.78125,23.0322580645161,25.65625,12.6451612903226,15.875,13.6451612903226,14.6875,7.93548387096774,5.96875,3.29032258064516,4.8125,19.3870967741935,15.84375,"Z","09","Z","08"
2007,137,277,"North Texas","Memphis",1317,1272,"B",76.2333333333333,79.5757575757576,27.1,28.0909090909091,59.4333333333333,60.8787878787879,6.76666666666667,7.66666666666667,17.8333333333333,21.8181818181818,15.2666666666667,15.7272727272727,23.4,25.7878787878788,13.7666666666667,14.7878787878788,25.2,25.1212121212121,12.4333333333333,15.0606060606061,15.4666666666667,13.5757575757576,6.16666666666667,9.81818181818182,4.4,5.90909090909091,20.4,19.7575757575758,"X","15","X","02"
2007,137,278,"Creighton","Nevada",1166,1305,"B",67.15625,77.6774193548387,22.1875,28,49.71875,57.3870967741936,6.3125,7.48387096774194,18.375,18.0967741935484,16.46875,14.1935483870968,21.8125,18.8064516129032,10.28125,11.6129032258065,22.5,26.5483870967742,13.40625,16.5483870967742,12.84375,13.0322580645161,6.25,5.45161290322581,2.5625,4.12903225806452,16.6875,16.7096774193548,"X","10","X","07"
2007,137,279,"Miami OH","Oregon",1275,1332,"B",59.5625,76.3939393939394,21.84375,26.2727272727273,47.53125,58.3333333333333,5.0625,9.48484848484848,15.25,24.6363636363636,10.8125,14.3636363636364,15.25,19.1212121212121,8.03125,12.2121212121212,22.40625,22.8484848484848,12.84375,14.2727272727273,13.34375,12.6060606060606,5.8125,7.12121212121212,4.09375,2.06060606060606,17.03125,16.030303030303,"Y","14","Y","03"
2007,137,280,"Arizona","Purdue",1112,1345,"B",78.4666666666667,69.90625,27.5,24.71875,57.3,53.5,5.6,6.53125,16.3333333333333,18.125,17.8666666666667,13.9375,23.9666666666667,20.40625,12.3666666666667,11.1875,25.1666666666667,21.75,16.2,13.75,13.7333333333333,14.21875,6,7.6875,3.23333333333333,2.71875,13.4,19.71875,"Y","08","Y","09"
2007,137,281,"S Illinois","Holy Cross",1356,1221,"A",63.28125,64.2424242424242,21.21875,21.9393939393939,46.75,50.0909090909091,6.21875,5.75757575757576,16.84375,16.1515151515152,14.625,14.6060606060606,21.125,19.8787878787879,9.375,11.3636363636364,20.09375,20.7878787878788,11.59375,13.7272727272727,13.96875,15.1818181818182,6.375,9.54545454545454,3.28125,3.72727272727273,20.375,18.1212121212121,"Z","04","Z","13"
2007,137,282,"Tennessee","Long Beach St",1397,1253,"A",79.65625,80.5333333333333,27.6875,28.3,62.5,62.0666666666667,8.9375,8.53333333333333,25.375,22.9333333333333,15.34375,15.4,23.46875,21.8333333333333,13.59375,12.8,21.96875,23.8333333333333,15.46875,14.3333333333333,14.59375,13.7333333333333,9.8125,7.43333333333333,3.21875,2.7,19.8125,17.2,"X","05","X","12"
2007,137,283,"Texas","New Mexico St",1400,1308,"A",82.2121212121212,77.65625,27.6969696969697,26.4375,62.0909090909091,55.21875,9,5.84375,22.6666666666667,14.78125,17.8181818181818,18.9375,24.4848484848485,29.09375,14,13.40625,26.1818181818182,24.625,13.8787878787879,13.6875,12.2727272727273,17.03125,7.60606060606061,7.125,5.75757575757576,2.8125,17.2727272727273,20.8125,"W","04","W","13"
2007,137,284,"UNLV","Georgia Tech",1424,1210,"A",75.030303030303,79.0967741935484,26.6060606060606,29.3548387096774,59.2727272727273,59.6129032258064,7.66666666666667,6.38709677419355,21.0909090909091,17.0645161290323,14.1515151515152,14,19.8787878787879,20.4838709677419,12.0606060606061,13.6774193548387,22.6060606060606,22.6129032258065,14.8484848484848,15.4838709677419,11.4242424242424,15.8709677419355,8.15151515151515,10,5.60606060606061,3.54838709677419,17.969696969697,20.7096774193548,"Y","07","Y","10"
2007,137,285,"Arkansas","USC",1116,1425,"B",71.3823529411765,71.4117647058823,25.2941176470588,25.5294117647059,54.5,53.4705882352941,6.14705882352941,5.64705882352941,17.4411764705882,14,14.6470588235294,14.7058823529412,20.8823529411765,20.7941176470588,11.2352941176471,9.32352941176471,24.2941176470588,24.6764705882353,15.1764705882353,12.8235294117647,15.3235294117647,14.7058823529412,6.91176470588235,5.5,6.41176470588235,3.94117647058824,17.3823529411765,17.8235294117647,"W","12","W","05"
2007,137,286,"Virginia","SUNY Albany",1438,1107,"A",77.448275862069,68.25,25.5172413793103,24.25,58.5862068965517,53.25,8.13793103448276,6.84375,22.2068965517241,18.15625,18.2758620689655,12.90625,24.7931034482759,17.875,13.4827586206897,11,25.5172413793103,22.96875,13,13.125,13.7241379310345,13.375,4.6551724137931,5.90625,3.06896551724138,2.4375,20.1034482758621,19.21875,"X","04","X","13"
2007,137,287,"Illinois","Virginia Tech",1228,1439,"B",64.5,72.0322580645161,22.6764705882353,26.3870967741935,52.5,56.0322580645161,6.91176470588235,4.7741935483871,19.8235294117647,12.9677419354839,12.2352941176471,14.4838709677419,19.5588235294118,21.741935483871,12.5882352941176,11.0645161290323,22.5294117647059,22.4838709677419,14,13.258064516129,13.8235294117647,10.9677419354839,5.94117647058824,8.38709677419355,2.88235294117647,4.61290322580645,17.0882352941176,18.3548387096774,"Z","12","Z","05"
2007,137,288,"Notre Dame","Winthrop",1323,1457,"B",81.5483870967742,74.1071428571429,27.1290322580645,26.7857142857143,58.9032258064516,56.25,9.12903225806452,8.07142857142857,23,22.5,18.1612903225806,12.4642857142857,24.1935483870968,19.6785714285714,12.6774193548387,11.8571428571429,25.6774193548387,25.2142857142857,17.4838709677419,16.5,12.9354838709677,13.3214285714286,8.41935483870968,7.46428571428571,3.48387096774194,3.60714285714286,18.0645161290323,17.25,"Y","06","Y","11"
2007,137,289,"TAM C. Christi","Wisconsin",1394,1458,"B",79.1666666666667,70.0882352941177,27.6333333333333,24.2352941176471,52.7333333333333,52.3529411764706,5.76666666666667,5.8235294117647,14.3,16.3529411764706,18.1333333333333,15.7941176470588,25.2,23.2647058823529,11.2,11.3529411764706,24.1666666666667,23.7352941176471,17.9333333333333,13.7352941176471,16.3666666666667,11.4411764705882,7.4,5.6764705882353,2.76666666666667,3.26470588235294,19.0333333333333,14.9411764705882,"Y","15","Y","02"
2007,138,290,"Maryland","Butler",1268,1139,"B",79.5,68.2903225806452,28.65625,21.8064516129032,59.84375,49.9677419354839,5.75,9,15.03125,24.4516129032258,16.4375,15.6774193548387,23.53125,20.6451612903226,12.625,9,25.9375,20.9354838709677,17.34375,12.2903225806452,15.78125,9.2258064516129,7.53125,5,6.90625,1.87096774193548,18.21875,19.3225806451613,"Y","04","Y","05"
2007,138,291,"Boston College","Georgetown",1130,1207,"B",74.6451612903226,68.46875,25.5161290322581,24.5,53.2258064516129,48.375,5.87096774193548,6.28125,16.8064516129032,17.15625,17.741935483871,13.1875,24.5161290322581,18.375,11.8387096774194,10.75,22.8064516129032,22.53125,14.7741935483871,14.34375,14.1290322580645,13.75,5.7741935483871,5.21875,5.7741935483871,5.03125,15.3870967741935,16.5,"W","07","W","02"
2007,138,292,"North Carolina","Michigan St",1314,1277,"A",86.2647058823529,65.0909090909091,31.4705882352941,23.0909090909091,62.4117647058824,49.030303030303,5.76470588235294,5.15151515151515,15.7941176470588,13.8181818181818,17.5588235294118,13.7575757575758,24.8235294117647,19.3636363636364,13.4117647058824,11.4848484848485,27.2941176470588,23.6666666666667,18.6470588235294,16,13.9411764705882,15.030303030303,8.38235294117647,5.12121212121212,4.58823529411765,4.81818181818182,17.2941176470588,18.3333333333333,"W","01","W","09"
2007,138,293,"Ohio St","Xavier",1326,1462,"A",73.6363636363636,76.40625,26.2727272727273,24.96875,55.6969696969697,52.09375,7.45454545454546,7.90625,20.5151515151515,20.28125,13.6363636363636,18.5625,19.6060606060606,25.0625,11.1818181818182,10.90625,24.5151515151515,22.90625,15.5757575757576,15.09375,11.7575757575758,12.875,6.81818181818182,5.75,5.93939393939394,3.53125,13.5757575757576,17.59375,"X","01","X","09"
2007,138,294,"VCU","Pittsburgh",1433,1338,"B",74.7878787878788,71.1470588235294,25.6363636363636,25.8823529411765,55.7272727272727,54.9411764705882,6.90909090909091,6.05882352941176,17.2727272727273,16.1764705882353,16.6060606060606,13.3235294117647,22.9090909090909,20,12.0606060606061,12.2058823529412,21.2727272727273,23.5588235294118,13.5757575757576,17.4411764705882,11.3939393939394,11.7058823529412,7.45454545454546,5.32352941176471,3.09090909090909,3.47058823529412,18.030303030303,16.4705882352941,"Z","11","Z","03"
2007,138,295,"Louisville","Texas A&M",1257,1401,"B",71.2903225806452,76.3225806451613,24.9354838709677,27,57.6129032258064,53.9354838709677,7.41935483870968,6.51612903225806,22.3548387096774,15.4516129032258,14,15.8064516129032,20.6774193548387,21.8387096774194,13.5806451612903,10.1935483870968,23.4516129032258,25.5483870967742,14.9354838709677,18,12.8709677419355,12.5161290322581,7.45161290322581,6.7741935483871,4.16129032258065,3.38709677419355,20.3870967741935,19.5161290322581,"X","06","X","03"
2007,138,296,"UCLA","Indiana",1417,1231,"A",71.9666666666667,70.9,26.7333333333333,24.7666666666667,55.6333333333333,54.8333333333333,6.8,7.93333333333333,18.5,20.6666666666667,11.7,13.4333333333333,18.0333333333333,18.8666666666667,11.0666666666667,11.6666666666667,21.8333333333333,21.6333333333333,14.6,13.3666666666667,12.2,12.3666666666667,7.36666666666667,6.63333333333333,3.3,4.46666666666667,16,20.8,"Z","02","Z","07"
2007,138,297,"Washington St","Vanderbilt",1450,1435,"B",66.53125,75.7333333333333,24.125,26.4,51.875,58.1,5.75,9.16666666666667,15.46875,24.5333333333333,12.53125,13.7666666666667,17.625,18.9,7.84375,10.1333333333333,22.53125,23.1,13.875,16.6666666666667,10.3125,12.4666666666667,6.65625,7.36666666666667,4.46875,2.6,16.25,17,"W","03","W","06"
2007,139,298,"Florida","Purdue",1196,1345,"A",79.3235294117647,69.90625,28.5588235294118,24.71875,54.2058823529412,53.5,7.1764705882353,6.53125,17.5882352941176,18.125,15.0294117647059,13.9375,22.0882352941176,20.40625,11.0882352941176,11.1875,26.0882352941176,21.75,15.7647058823529,13.75,14,14.21875,7.08823529411765,7.6875,4.82352941176471,2.71875,15.6764705882353,19.71875,"Y","01","Y","09"
2007,139,299,"Kansas","Kentucky",1242,1246,"A",78.4411764705882,73.53125,29.0588235294118,26.4375,59.2941176470588,55.1875,5.97058823529412,6.75,15.6470588235294,18.90625,14.3529411764706,13.90625,21.5294117647059,19.875,13.0588235294118,10.78125,27.3235294117647,25.65625,16.7647058823529,15.875,14,14.6875,8.91176470588235,5.96875,6.6764705882353,4.8125,18.6470588235294,15.84375,"Z","01","Z","08"
2007,139,300,"Nevada","Memphis",1305,1272,"B",77.6774193548387,79.5757575757576,28,28.0909090909091,57.3870967741936,60.8787878787879,7.48387096774194,7.66666666666667,18.0967741935484,21.8181818181818,14.1935483870968,15.7272727272727,18.8064516129032,25.7878787878788,11.6129032258065,14.7878787878788,26.5483870967742,25.1212121212121,16.5483870967742,15.0606060606061,13.0322580645161,13.5757575757576,5.45161290322581,9.81818181818182,4.12903225806452,5.90909090909091,16.7096774193548,19.7575757575758,"X","07","X","02"
2007,139,301,"Oregon","Winthrop",1332,1457,"A",76.3939393939394,74.1071428571429,26.2727272727273,26.7857142857143,58.3333333333333,56.25,9.48484848484848,8.07142857142857,24.6363636363636,22.5,14.3636363636364,12.4642857142857,19.1212121212121,19.6785714285714,12.2121212121212,11.8571428571429,22.8484848484848,25.2142857142857,14.2727272727273,16.5,12.6060606060606,13.3214285714286,7.12121212121212,7.46428571428571,2.06060606060606,3.60714285714286,16.030303030303,17.25,"Y","03","Y","11"
2007,139,302,"Virginia Tech","S Illinois",1439,1356,"B",72.0322580645161,63.28125,26.3870967741935,21.21875,56.0322580645161,46.75,4.7741935483871,6.21875,12.9677419354839,16.84375,14.4838709677419,14.625,21.741935483871,21.125,11.0645161290323,9.375,22.4838709677419,20.09375,13.258064516129,11.59375,10.9677419354839,13.96875,8.38709677419355,6.375,4.61290322580645,3.28125,18.3548387096774,20.375,"Z","05","Z","04"
2007,139,303,"Tennessee","Virginia",1397,1438,"A",79.65625,77.448275862069,27.6875,25.5172413793103,62.5,58.5862068965517,8.9375,8.13793103448276,25.375,22.2068965517241,15.34375,18.2758620689655,23.46875,24.7931034482759,13.59375,13.4827586206897,21.96875,25.5172413793103,15.46875,13,14.59375,13.7241379310345,9.8125,4.6551724137931,3.21875,3.06896551724138,19.8125,20.1034482758621,"X","05","X","04"
2007,139,304,"UNLV","Wisconsin",1424,1458,"A",75.030303030303,70.0882352941177,26.6060606060606,24.2352941176471,59.2727272727273,52.3529411764706,7.66666666666667,5.8235294117647,21.0909090909091,16.3529411764706,14.1515151515152,15.7941176470588,19.8787878787879,23.2647058823529,12.0606060606061,11.3529411764706,22.6060606060606,23.7352941176471,14.8484848484848,13.7352941176471,11.4242424242424,11.4411764705882,8.15151515151515,5.6764705882353,5.60606060606061,3.26470588235294,17.969696969697,14.9411764705882,"Y","07","Y","02"
2007,139,305,"Texas","USC",1400,1425,"B",82.2121212121212,71.4117647058823,27.6969696969697,25.5294117647059,62.0909090909091,53.4705882352941,9,5.64705882352941,22.6666666666667,14,17.8181818181818,14.7058823529412,24.4848484848485,20.7941176470588,14,9.32352941176471,26.1818181818182,24.6764705882353,13.8787878787879,12.8235294117647,12.2727272727273,14.7058823529412,7.60606060606061,5.5,5.75757575757576,3.94117647058824,17.2727272727273,17.8235294117647,"W","04","W","05"
2007,143,306,"Kansas","S Illinois",1242,1356,"A",78.4411764705882,63.28125,29.0588235294118,21.21875,59.2941176470588,46.75,5.97058823529412,6.21875,15.6470588235294,16.84375,14.3529411764706,14.625,21.5294117647059,21.125,13.0588235294118,9.375,27.3235294117647,20.09375,16.7647058823529,11.59375,14,13.96875,8.91176470588235,6.375,6.6764705882353,3.28125,18.6470588235294,20.375,"Z","01","Z","04"
2007,143,307,"Memphis","Texas A&M",1272,1401,"A",79.5757575757576,76.3225806451613,28.0909090909091,27,60.8787878787879,53.9354838709677,7.66666666666667,6.51612903225806,21.8181818181818,15.4516129032258,15.7272727272727,15.8064516129032,25.7878787878788,21.8387096774194,14.7878787878788,10.1935483870968,25.1212121212121,25.5483870967742,15.0606060606061,18,13.5757575757576,12.5161290322581,9.81818181818182,6.7741935483871,5.90909090909091,3.38709677419355,19.7575757575758,19.5161290322581,"X","02","X","03"
2007,143,308,"Tennessee","Ohio St",1397,1326,"B",79.65625,73.6363636363636,27.6875,26.2727272727273,62.5,55.6969696969697,8.9375,7.45454545454546,25.375,20.5151515151515,15.34375,13.6363636363636,23.46875,19.6060606060606,13.59375,11.1818181818182,21.96875,24.5151515151515,15.46875,15.5757575757576,14.59375,11.7575757575758,9.8125,6.81818181818182,3.21875,5.93939393939394,19.8125,13.5757575757576,"X","05","X","01"
2007,143,309,"Pittsburgh","UCLA",1338,1417,"B",71.1470588235294,71.9666666666667,25.8823529411765,26.7333333333333,54.9411764705882,55.6333333333333,6.05882352941176,6.8,16.1764705882353,18.5,13.3235294117647,11.7,20,18.0333333333333,12.2058823529412,11.0666666666667,23.5588235294118,21.8333333333333,17.4411764705882,14.6,11.7058823529412,12.2,5.32352941176471,7.36666666666667,3.47058823529412,3.3,16.4705882352941,16,"Z","03","Z","02"
2007,144,310,"Florida","Butler",1196,1139,"A",79.3235294117647,68.2903225806452,28.5588235294118,21.8064516129032,54.2058823529412,49.9677419354839,7.1764705882353,9,17.5882352941176,24.4516129032258,15.0294117647059,15.6774193548387,22.0882352941176,20.6451612903226,11.0882352941176,9,26.0882352941176,20.9354838709677,15.7647058823529,12.2903225806452,14,9.2258064516129,7.08823529411765,5,4.82352941176471,1.87096774193548,15.6764705882353,19.3225806451613,"Y","01","Y","05"
2007,144,311,"Georgetown","Vanderbilt",1207,1435,"A",68.46875,75.7333333333333,24.5,26.4,48.375,58.1,6.28125,9.16666666666667,17.15625,24.5333333333333,13.1875,13.7666666666667,18.375,18.9,10.75,10.1333333333333,22.53125,23.1,14.34375,16.6666666666667,13.75,12.4666666666667,5.21875,7.36666666666667,5.03125,2.6,16.5,17,"W","02","W","06"
2007,144,312,"North Carolina","USC",1314,1425,"A",86.2647058823529,71.4117647058823,31.4705882352941,25.5294117647059,62.4117647058824,53.4705882352941,5.76470588235294,5.64705882352941,15.7941176470588,14,17.5588235294118,14.7058823529412,24.8235294117647,20.7941176470588,13.4117647058824,9.32352941176471,27.2941176470588,24.6764705882353,18.6470588235294,12.8235294117647,13.9411764705882,14.7058823529412,8.38235294117647,5.5,4.58823529411765,3.94117647058824,17.2941176470588,17.8235294117647,"W","01","W","05"
2007,144,313,"Oregon","UNLV",1332,1424,"A",76.3939393939394,75.030303030303,26.2727272727273,26.6060606060606,58.3333333333333,59.2727272727273,9.48484848484848,7.66666666666667,24.6363636363636,21.0909090909091,14.3636363636364,14.1515151515152,19.1212121212121,19.8787878787879,12.2121212121212,12.0606060606061,22.8484848484848,22.6060606060606,14.2727272727273,14.8484848484848,12.6060606060606,11.4242424242424,7.12121212121212,8.15151515151515,2.06060606060606,5.60606060606061,16.030303030303,17.969696969697,"Y","03","Y","07"
2007,145,314,"Ohio St","Memphis",1326,1272,"A",73.6363636363636,79.5757575757576,26.2727272727273,28.0909090909091,55.6969696969697,60.8787878787879,7.45454545454546,7.66666666666667,20.5151515151515,21.8181818181818,13.6363636363636,15.7272727272727,19.6060606060606,25.7878787878788,11.1818181818182,14.7878787878788,24.5151515151515,25.1212121212121,15.5757575757576,15.0606060606061,11.7575757575758,13.5757575757576,6.81818181818182,9.81818181818182,5.93939393939394,5.90909090909091,13.5757575757576,19.7575757575758,"X","01","X","02"
2007,145,315,"Kansas","UCLA",1242,1417,"B",78.4411764705882,71.9666666666667,29.0588235294118,26.7333333333333,59.2941176470588,55.6333333333333,5.97058823529412,6.8,15.6470588235294,18.5,14.3529411764706,11.7,21.5294117647059,18.0333333333333,13.0588235294118,11.0666666666667,27.3235294117647,21.8333333333333,16.7647058823529,14.6,14,12.2,8.91176470588235,7.36666666666667,6.6764705882353,3.3,18.6470588235294,16,"Z","01","Z","02"
2007,146,316,"Oregon","Florida",1332,1196,"B",76.3939393939394,79.3235294117647,26.2727272727273,28.5588235294118,58.3333333333333,54.2058823529412,9.48484848484848,7.1764705882353,24.6363636363636,17.5882352941176,14.3636363636364,15.0294117647059,19.1212121212121,22.0882352941176,12.2121212121212,11.0882352941176,22.8484848484848,26.0882352941176,14.2727272727273,15.7647058823529,12.6060606060606,14,7.12121212121212,7.08823529411765,2.06060606060606,4.82352941176471,16.030303030303,15.6764705882353,"Y","03","Y","01"
2007,146,317,"North Carolina","Georgetown",1314,1207,"B",86.2647058823529,68.46875,31.4705882352941,24.5,62.4117647058824,48.375,5.76470588235294,6.28125,15.7941176470588,17.15625,17.5588235294118,13.1875,24.8235294117647,18.375,13.4117647058824,10.75,27.2941176470588,22.53125,18.6470588235294,14.34375,13.9411764705882,13.75,8.38235294117647,5.21875,4.58823529411765,5.03125,17.2941176470588,16.5,"W","01","W","02"
2007,152,318,"UCLA","Florida",1417,1196,"B",71.9666666666667,79.3235294117647,26.7333333333333,28.5588235294118,55.6333333333333,54.2058823529412,6.8,7.1764705882353,18.5,17.5882352941176,11.7,15.0294117647059,18.0333333333333,22.0882352941176,11.0666666666667,11.0882352941176,21.8333333333333,26.0882352941176,14.6,15.7647058823529,12.2,14,7.36666666666667,7.08823529411765,3.3,4.82352941176471,16,15.6764705882353,"Z","02","Y","01"
2007,152,319,"Georgetown","Ohio St",1207,1326,"B",68.46875,73.6363636363636,24.5,26.2727272727273,48.375,55.6969696969697,6.28125,7.45454545454546,17.15625,20.5151515151515,13.1875,13.6363636363636,18.375,19.6060606060606,10.75,11.1818181818182,22.53125,24.5151515151515,14.34375,15.5757575757576,13.75,11.7575757575758,5.21875,6.81818181818182,5.03125,5.93939393939394,16.5,13.5757575757576,"W","02","X","01"
2007,154,320,"Florida","Ohio St",1196,1326,"A",79.3235294117647,73.6363636363636,28.5588235294118,26.2727272727273,54.2058823529412,55.6969696969697,7.1764705882353,7.45454545454546,17.5882352941176,20.5151515151515,15.0294117647059,13.6363636363636,22.0882352941176,19.6060606060606,11.0882352941176,11.1818181818182,26.0882352941176,24.5151515151515,15.7647058823529,15.5757575757576,14,11.7575757575758,7.08823529411765,6.81818181818182,4.82352941176471,5.93939393939394,15.6764705882353,13.5757575757576,"Y","01","X","01"
2008,134,321,"Mt St Mary's","Coppin St",1291,1164,"A",69.0625,59.1470588235294,24.21875,20.5882352941176,54.25,52.2352941176471,6,4.08823529411765,16.34375,12.6470588235294,14.625,13.8823529411765,21,19.3529411764706,10.09375,11.0882352941176,23.9375,20.2058823529412,12.84375,9.41176470588235,14.375,14.6176470588235,7.25,7.02941176470588,3.65625,2.05882352941176,19.875,18.7941176470588,"W","16","W","16"
